txn_id,account_id,timestamp,txn_type,channel,amount,merchant_category,device_info,ip_address,is_flagged
T0000728,A00114,2025-12-02T00:56:00,CREDIT,BRANCH,73933.5,FUEL,ANDROID 13,192.168.51.188,0
T0000729,A00099,2025-12-02T05:03:00,DEBIT,NETBANKING,86992.38,GROCERY,ANDROID 7,192.168.154.214,1
T0000730,A00173,2025-12-02T22:27:00,CREDIT,NETBANKING,89646.04,FUEL,ANDROID 14,192.168.123.63,1
T0000731,A00055,2025-12-01T20:38:00,DEBIT,UPI,43517.6,GROCERY,ANDROID 11,192.168.196.197,0
T0000732,A00072,2025-12-02T00:02:00,CREDIT,BRANCH,95152.81,FUEL,iOS 16,192.168.251.24,0
T0000733,A00178,2025-12-02T07:43:00,DEBIT,UPI,64416.45,DINING,iOS 17,192.168.195.168,0
T0000734,A00165,2025-12-03T14:35:00,CREDIT,NETBANKING,22393.91,FUEL,ANDROID 7,192.168.45.88,0
T0000735,A00190,2025-12-03T01:25:00,DEBIT,UPI,57305.26,E-COM,iOS 15,192.168.0.80,0
T0000736,A00016,2025-12-03T01:16:00,DEBIT,BRANCH,97985.96,TRAVEL,iOS 17,192.168.64.134,0
T0000737,A00170,2025-12-03T02:04:00,DEBIT,UPI,39561.47,HEALTH,ANDROID 10,192.168.112.128,0
T0000738,A00175,2025-12-02T16:06:00,DEBIT,ATM,14629.78,GROCERY,ANDROID 10,192.168.63.71,0
T0000739,A00181,2025-12-03T00:10:00,CREDIT,NETBANKING,49527.8,DINING,ANDROID 11,192.168.78.212,0
T0000740,A00184,2025-12-01T23:22:00,DEBIT,UPI,92319.63,E-COM,iOS 17,192.168.200.77,1
T0000741,A00169,2025-12-03T18:55:00,DEBIT,UPI,54816.89,TRAVEL,ANDROID 13,192.168.178.194,0
T0000742,A00101,2025-12-02T11:41:00,DEBIT,ATM,28272.29,UTILITIES,iOS 16,192.168.201.25,0
T0000743,A00034,2025-12-02T07:04:00,DEBIT,ATM,45780.37,E-COM,ANDROID 13,192.168.247.75,0
T0000744,A00038,2025-12-01T23:19:00,DEBIT,NETBANKING,73545.12,GROCERY,ANDROID 7,192.168.75.97,0
T0000745,A00110,2025-12-03T07:23:00,DEBIT,UPI,9649.97,HEALTH,ANDROID 6,192.168.60.251,0
T0000746,A00132,2025-12-03T05:22:00,CREDIT,BRANCH,96974.21,DINING,ANDROID 7,192.168.123.102,0
T0000747,A00126,2025-12-02T05:39:00,DEBIT,BRANCH,77596.19,FUEL,iOS 17,192.168.195.71,0
T0000748,A00162,2025-12-03T05:35:00,CREDIT,ATM,1209.66,FUEL,ANDROID 13,192.168.115.6,0
T0000749,A00151,2025-12-03T00:06:00,CREDIT,ATM,69387.9,FUEL,iOS 13,192.168.196.124,0
T0000750,A00166,2025-12-03T08:58:00,CREDIT,ATM,57163.74,FUEL,ANDROID 14,192.168.94.104,0
T0000751,A00180,2025-12-01T10:20:00,CREDIT,BRANCH,6439.97,FUEL,iOS 13,192.168.60.47,0
T0000752,A00154,2025-12-03T08:27:00,DEBIT,UPI,55494.44,TRAVEL,ANDROID 8,192.168.105.168,0
T0000753,A00042,2025-12-01T14:59:00,CREDIT,UPI,8506.8,FUEL,ANDROID 11,192.168.87.109,0
T0000754,A00169,2025-12-01T09:00:00,DEBIT,ATM,4664.32,RENT,iOS 15,192.168.71.148,0
T0000755,A00126,2025-12-03T08:27:00,CREDIT,ATM,60636.9,UTILITIES,iOS 17,192.168.22.61,0
T0000756,A00010,2025-12-01T21:50:00,DEBIT,ATM,85615.71,UTILITIES,iOS 16,192.168.110.152,0
T0000757,A00092,2025-12-02T03:56:00,DEBIT,BRANCH,7482.25,RENT,ANDROID 8,192.168.204.117,0
T0000758,A00022,2025-12-02T02:21:00,CREDIT,NETBANKING,53613.64,FUEL,iOS 14,192.168.98.183,0
T0000759,A00096,2025-12-02T23:28:00,DEBIT,BRANCH,82165.7,TRAVEL,iOS 15,192.168.194.7,0
T0000760,A00155,2025-12-02T01:53:00,DEBIT,ATM,12505.89,FUEL,iOS 15,192.168.33.85,0
T0000761,A00164,2025-12-01T15:04:00,CREDIT,ATM,77818.19,E-COM,iOS 13,192.168.140.3,0
T0000762,A00026,2025-12-02T10:44:00,DEBIT,BRANCH,95180.7,FUEL,ANDROID 10,192.168.250.25,0
T0000763,A00136,2025-12-02T08:49:00,CREDIT,ATM,60766.32,GROCERY,ANDROID 12,192.168.92.89,0
T0000764,A00190,2025-12-03T07:16:00,CREDIT,BRANCH,59251.4,RENT,ANDROID 14,192.168.79.169,0
T0000765,A00033,2025-12-01T18:44:00,CREDIT,ATM,5333.82,TRAVEL,iOS 13,192.168.214.181,0
T0000766,A00118,2025-12-01T21:29:00,CREDIT,ATM,79856.97,RENT,ANDROID 12,192.168.117.79,0
T0000767,A00163,2025-12-03T19:34:00,DEBIT,ATM,40681.15,TRAVEL,iOS 17,192.168.40.20,0
T0000768,A00187,2025-12-02T01:23:00,DEBIT,NETBANKING,57552.9,FUEL,iOS 16,192.168.252.207,0
T0000769,A00003,2025-12-02T13:56:00,DEBIT,BRANCH,49805.63,FUEL,ANDROID 9,192.168.3.183,0
T0000770,A00109,2025-12-03T08:57:00,CREDIT,NETBANKING,99422.48,GROCERY,iOS 13,192.168.115.45,1
T0000771,A00020,2025-12-02T10:03:00,DEBIT,ATM,95250.74,DINING,ANDROID 8,192.168.191.249,0
T0000772,A00029,2025-12-02T08:04:00,DEBIT,UPI,29041.97,HEALTH,ANDROID 9,192.168.1.189,0
T0000773,A00162,2025-12-02T23:49:00,CREDIT,NETBANKING,92309.48,GROCERY,iOS 16,192.168.249.15,1
T0000774,A00092,2025-12-01T09:24:00,CREDIT,ATM,29870.15,FUEL,ANDROID 8,192.168.205.91,0
T0000775,A00003,2025-12-01T15:55:00,CREDIT,BRANCH,19794.57,E-COM,ANDROID 13,192.168.3.40,0
T0000776,A00197,2025-12-03T05:49:00,CREDIT,NETBANKING,47096.33,TRAVEL,ANDROID 12,192.168.93.138,0
T0000777,A00069,2025-12-01T16:25:00,CREDIT,BRANCH,16225.34,TRAVEL,iOS 12,192.168.183.227,0
T0000778,A00182,2025-12-01T22:32:00,DEBIT,NETBANKING,28525.73,E-COM,ANDROID 11,192.168.16.42,0
T0000779,A00171,2025-12-01T22:35:00,CREDIT,ATM,11923.29,HEALTH,ANDROID 8,192.168.166.193,0
T0000780,A00196,2025-12-03T14:16:00,CREDIT,BRANCH,13185.2,FUEL,iOS 13,192.168.79.89,0
T0000781,A00129,2025-12-01T09:55:00,DEBIT,UPI,67847.12,TRAVEL,ANDROID 6,192.168.222.123,0
T0000782,A00075,2025-12-02T04:15:00,CREDIT,UPI,76101.94,UTILITIES,iOS 17,192.168.95.64,0
T0000783,A00072,2025-12-03T13:20:00,DEBIT,ATM,99425.99,UTILITIES,iOS 15,192.168.101.122,0
T0000784,A00181,2025-12-03T14:26:00,DEBIT,NETBANKING,18907.47,E-COM,ANDROID 8,192.168.205.10,0
T0000785,A00071,2025-12-01T22:07:00,DEBIT,BRANCH,1815.25,UTILITIES,ANDROID 6,192.168.194.105,0
T0000786,A00135,2025-12-02T05:55:00,DEBIT,NETBANKING,33650.98,HEALTH,ANDROID 12,192.168.26.78,0
T0000787,A00029,2025-12-02T03:22:00,CREDIT,ATM,94302.72,DINING,ANDROID 6,192.168.93.11,0
T0000788,A00001,2025-12-01T12:33:00,CREDIT,NETBANKING,28567.43,RENT,iOS 12,192.168.220.48,0
T0000789,A00065,2025-12-02T18:32:00,CREDIT,ATM,30470.45,FUEL,iOS 17,192.168.66.85,0
T0000790,A00093,2025-12-03T11:36:00,CREDIT,ATM,23863.31,RENT,ANDROID 12,192.168.44.228,0
T0000791,A00028,2025-12-01T17:54:00,DEBIT,UPI,58676.82,UTILITIES,ANDROID 13,192.168.50.20,0
T0000792,A00140,2025-12-03T03:15:00,CREDIT,ATM,72548.8,UTILITIES,ANDROID 8,192.168.22.33,0
T0000793,A00050,2025-12-02T13:32:00,CREDIT,ATM,89496.56,HEALTH,iOS 12,192.168.223.18,0
T0000794,A00124,2025-12-02T13:36:00,DEBIT,NETBANKING,59935.41,E-COM,ANDROID 6,192.168.97.190,0
T0000795,A00102,2025-12-02T18:47:00,DEBIT,NETBANKING,43802.61,DINING,ANDROID 12,192.168.205.156,0
T0000796,A00070,2025-12-01T23:07:00,DEBIT,UPI,16042.31,UTILITIES,ANDROID 6,192.168.233.129,0
T0000797,A00182,2025-12-03T10:11:00,CREDIT,ATM,85254.88,RENT,iOS 16,192.168.60.44,0
T0000798,A00058,2025-12-01T12:06:00,DEBIT,ATM,3957.11,E-COM,iOS 14,192.168.68.70,0
T0000799,A00014,2025-12-03T04:51:00,DEBIT,NETBANKING,53482.76,GROCERY,iOS 17,192.168.188.84,0
T0000800,A00022,2025-12-03T09:09:00,CREDIT,NETBANKING,40863.87,RENT,ANDROID 6,192.168.5.211,0
T0000801,A00092,2025-12-01T23:58:00,CREDIT,NETBANKING,25635.92,GROCERY,ANDROID 7,192.168.195.243,0
T0000802,A00168,2025-12-02T02:34:00,DEBIT,BRANCH,22102.87,RENT,ANDROID 12,192.168.79.115,0
T0000803,A00060,2025-12-03T10:49:00,CREDIT,ATM,14876.0,HEALTH,ANDROID 8,192.168.235.48,0
T0000804,A00046,2025-12-01T21:53:00,CREDIT,NETBANKING,64774.05,GROCERY,ANDROID 8,192.168.201.176,0
T0000805,A00156,2025-12-01T21:49:00,DEBIT,NETBANKING,7251.27,UTILITIES,ANDROID 12,192.168.51.186,0
T0000806,A00135,2025-12-01T18:22:00,DEBIT,UPI,37818.62,GROCERY,ANDROID 6,192.168.22.34,0
T0000807,A00064,2025-12-03T13:34:00,DEBIT,ATM,14306.43,GROCERY,iOS 12,192.168.54.139,0
T0000808,A00189,2025-12-03T16:51:00,CREDIT,UPI,20272.05,HEALTH,iOS 15,192.168.83.79,0
T0000809,A00085,2025-12-02T17:41:00,DEBIT,NETBANKING,5634.76,RENT,iOS 12,192.168.10.212,0
T0000810,A00012,2025-12-01T16:01:00,CREDIT,UPI,51178.66,DINING,ANDROID 9,192.168.12.59,0
T0000811,A00110,2025-12-02T11:18:00,DEBIT,ATM,65553.69,UTILITIES,iOS 17,192.168.196.176,0
T0000812,A00184,2025-12-03T17:10:00,DEBIT,BRANCH,16997.43,FUEL,ANDROID 10,192.168.182.20,0
T0000813,A00158,2025-12-02T07:46:00,DEBIT,ATM,92335.79,FUEL,iOS 16,192.168.77.46,0
T0000814,A00110,2025-12-02T21:12:00,CREDIT,NETBANKING,67959.36,E-COM,iOS 17,192.168.154.160,0
T0000815,A00074,2025-12-02T08:46:00,DEBIT,ATM,91627.62,TRAVEL,iOS 17,192.168.39.202,0
T0000816,A00001,2025-12-03T19:49:00,DEBIT,NETBANKING,32059.59,DINING,ANDROID 13,192.168.34.29,0
T0000817,A00148,2025-12-02T14:10:00,CREDIT,NETBANKING,9090.18,E-COM,ANDROID 12,192.168.180.82,0
T0000818,A00127,2025-12-02T13:56:00,CREDIT,BRANCH,60194.22,TRAVEL,ANDROID 9,192.168.196.108,0
T0000819,A00141,2025-12-02T18:56:00,CREDIT,NETBANKING,38493.49,DINING,ANDROID 9,192.168.44.61,0
T0000820,A00093,2025-12-01T09:11:00,DEBIT,UPI,36271.72,HEALTH,iOS 12,192.168.30.234,0
T0000821,A00090,2025-12-02T09:38:00,DEBIT,ATM,46065.82,DINING,ANDROID 9,192.168.28.192,0
T0000822,A00036,2025-12-01T17:00:00,DEBIT,BRANCH,73321.5,DINING,ANDROID 7,192.168.37.123,0
T0000823,A00153,2025-12-03T20:25:00,DEBIT,UPI,14731.32,E-COM,ANDROID 7,192.168.6.146,0
T0000824,A00107,2025-12-01T19:13:00,DEBIT,BRANCH,74368.62,RENT,ANDROID 11,192.168.227.201,0
T0000825,A00166,2025-12-03T08:27:00,DEBIT,ATM,11171.1,GROCERY,iOS 12,192.168.88.129,0
T0000826,A00042,2025-12-01T09:44:00,CREDIT,BRANCH,68006.36,HEALTH,ANDROID 10,192.168.156.182,0
T0000827,A00059,2025-12-02T13:55:00,DEBIT,ATM,97313.58,DINING,iOS 13,192.168.108.103,0
T0000828,A00159,2025-12-01T12:49:00,DEBIT,BRANCH,18410.19,FUEL,iOS 15,192.168.244.81,0
T0000829,A00168,2025-12-03T04:49:00,CREDIT,BRANCH,16524.19,TRAVEL,iOS 13,192.168.138.28,0
T0000830,A00027,2025-12-01T14:18:00,CREDIT,ATM,2853.48,RENT,ANDROID 7,192.168.33.55,0
T0000831,A00153,2025-12-01T09:44:00,CREDIT,NETBANKING,55191.55,GROCERY,ANDROID 7,192.168.22.145,0
T0000832,A00124,2025-12-01T12:07:00,DEBIT,ATM,9366.43,RENT,ANDROID 11,192.168.144.246,0
T0000833,A00102,2025-12-02T19:08:00,DEBIT,ATM,75196.63,TRAVEL,iOS 17,192.168.49.85,0
T0000834,A00105,2025-12-03T11:36:00,DEBIT,NETBANKING,2417.35,DINING,ANDROID 6,192.168.148.42,0
T0000835,A00039,2025-12-03T07:35:00,CREDIT,UPI,88526.13,FUEL,iOS 13,192.168.110.207,1
T0000836,A00175,2025-12-03T05:39:00,DEBIT,NETBANKING,99341.99,TRAVEL,ANDROID 8,192.168.173.75,1
T0000837,A00093,2025-12-03T03:33:00,CREDIT,UPI,89073.46,DINING,ANDROID 7,192.168.78.146,1
T0000838,A00161,2025-12-02T18:57:00,DEBIT,UPI,14305.12,RENT,ANDROID 7,192.168.255.25,0
T0000839,A00117,2025-12-02T06:24:00,DEBIT,ATM,16189.17,RENT,ANDROID 11,192.168.45.19,0
T0000840,A00046,2025-12-03T09:30:00,CREDIT,ATM,98615.02,RENT,iOS 15,192.168.71.241,0
T0000841,A00032,2025-12-02T23:49:00,CREDIT,UPI,36379.04,RENT,ANDROID 8,192.168.225.94,0
T0000842,A00132,2025-12-03T18:40:00,CREDIT,ATM,8394.88,DINING,ANDROID 10,192.168.21.159,0
T0000843,A00165,2025-12-01T12:53:00,DEBIT,UPI,15498.5,FUEL,ANDROID 8,192.168.204.219,0
T0000844,A00019,2025-12-02T00:13:00,CREDIT,BRANCH,66931.6,TRAVEL,ANDROID 14,192.168.238.28,0
T0000845,A00022,2025-12-01T21:18:00,DEBIT,BRANCH,76833.25,UTILITIES,ANDROID 7,192.168.162.88,0
T0000846,A00155,2025-12-02T18:11:00,DEBIT,BRANCH,11476.93,HEALTH,ANDROID 8,192.168.240.38,0
T0000847,A00164,2025-12-01T23:34:00,CREDIT,UPI,98781.68,DINING,ANDROID 11,192.168.220.251,1
T0000848,A00122,2025-12-01T23:34:00,DEBIT,NETBANKING,86808.66,DINING,ANDROID 8,192.168.42.37,1
T0000849,A00018,2025-12-02T03:41:00,CREDIT,UPI,29868.76,HEALTH,iOS 16,192.168.109.172,0
T0000850,A00067,2025-12-01T21:33:00,DEBIT,UPI,89500.91,DINING,ANDROID 10,192.168.84.51,1
T0000851,A00090,2025-12-02T13:36:00,CREDIT,BRANCH,53573.85,E-COM,iOS 15,192.168.181.234,0
T0000852,A00178,2025-12-02T23:56:00,CREDIT,UPI,56112.8,UTILITIES,ANDROID 8,192.168.165.171,0
T0000853,A00188,2025-12-03T11:42:00,CREDIT,UPI,15093.1,HEALTH,iOS 15,192.168.162.30,0
T0000854,A00173,2025-12-02T12:44:00,CREDIT,UPI,98824.45,E-COM,iOS 17,192.168.49.10,1
T0000855,A00056,2025-12-03T11:54:00,DEBIT,BRANCH,69659.79,E-COM,iOS 13,192.168.178.54,0
T0000856,A00049,2025-12-03T07:23:00,DEBIT,ATM,81387.25,GROCERY,ANDROID 10,192.168.63.180,0
T0000857,A00128,2025-12-03T05:17:00,CREDIT,BRANCH,41068.16,TRAVEL,iOS 15,192.168.171.30,0
T0000858,A00046,2025-12-02T16:19:00,CREDIT,ATM,17730.67,E-COM,ANDROID 12,192.168.145.217,0
T0000859,A00169,2025-12-03T08:00:00,CREDIT,ATM,70224.16,FUEL,iOS 12,192.168.45.167,0
T0000860,A00005,2025-12-03T03:04:00,CREDIT,UPI,49665.67,FUEL,iOS 16,192.168.16.171,0
T0000861,A00075,2025-12-03T19:08:00,CREDIT,NETBANKING,22326.79,HEALTH,ANDROID 7,192.168.100.220,0
T0000862,A00121,2025-12-01T17:29:00,CREDIT,BRANCH,41322.83,DINING,ANDROID 11,192.168.114.130,0
T0000863,A00073,2025-12-02T03:16:00,CREDIT,ATM,83856.49,DINING,iOS 12,192.168.212.9,0
T0000864,A00004,2025-12-01T10:47:00,DEBIT,ATM,84084.92,TRAVEL,ANDROID 12,192.168.123.143,0
T0000865,A00101,2025-12-01T22:09:00,CREDIT,UPI,80143.1,DINING,ANDROID 12,192.168.88.104,1
T0000866,A00082,2025-12-02T20:18:00,DEBIT,BRANCH,23135.4,E-COM,ANDROID 12,192.168.133.215,0
T0000867,A00142,2025-12-01T19:51:00,CREDIT,NETBANKING,9370.78,GROCERY,ANDROID 8,192.168.14.159,0
T0000868,A00182,2025-12-02T22:06:00,DEBIT,BRANCH,2577.72,E-COM,iOS 17,192.168.183.48,0
T0000869,A00062,2025-12-03T05:32:00,DEBIT,ATM,19423.2,UTILITIES,iOS 15,192.168.133.169,0
T0000870,A00014,2025-12-02T03:46:00,DEBIT,NETBANKING,62762.43,FUEL,ANDROID 7,192.168.54.37,0
T0000871,A00073,2025-12-02T02:53:00,DEBIT,UPI,7784.27,TRAVEL,iOS 13,192.168.200.26,0
T0000872,A00126,2025-12-03T15:18:00,DEBIT,BRANCH,7403.92,FUEL,ANDROID 12,192.168.192.228,0
T0000873,A00081,2025-12-03T04:15:00,CREDIT,NETBANKING,18021.65,GROCERY,iOS 17,192.168.16.31,0
T0000874,A00088,2025-12-02T08:40:00,CREDIT,UPI,15880.91,RENT,iOS 13,192.168.15.138,0
T0000875,A00006,2025-12-02T20:21:00,DEBIT,NETBANKING,86694.08,FUEL,iOS 12,192.168.167.36,1
T0000876,A00057,2025-12-01T14:41:00,DEBIT,ATM,27402.96,UTILITIES,iOS 14,192.168.150.120,0
T0000877,A00191,2025-12-03T16:13:00,CREDIT,BRANCH,51290.02,DINING,iOS 14,192.168.88.51,0
T0000878,A00176,2025-12-03T18:45:00,CREDIT,BRANCH,10334.32,RENT,ANDROID 9,192.168.249.111,0
T0000879,A00115,2025-12-02T13:55:00,CREDIT,ATM,62309.95,DINING,ANDROID 11,192.168.191.230,0
T0000880,A00162,2025-12-03T16:56:00,DEBIT,BRANCH,16766.54,GROCERY,iOS 14,192.168.209.76,0
T0000881,A00155,2025-12-03T17:26:00,CREDIT,BRANCH,3042.5,E-COM,iOS 15,192.168.95.92,0
T0000882,A00063,2025-12-01T13:57:00,DEBIT,ATM,37227.83,TRAVEL,ANDROID 11,192.168.5.184,0
T0000883,A00085,2025-12-01T23:35:00,CREDIT,ATM,89879.46,FUEL,ANDROID 9,192.168.111.27,0
T0000884,A00144,2025-12-02T03:58:00,DEBIT,BRANCH,68229.09,DINING,ANDROID 11,192.168.101.51,0
T0000885,A00013,2025-12-03T15:47:00,CREDIT,BRANCH,4726.84,RENT,ANDROID 7,192.168.231.44,0
T0000886,A00154,2025-12-02T07:18:00,CREDIT,NETBANKING,57662.56,RENT,ANDROID 6,192.168.236.73,0
T0000887,A00034,2025-12-03T18:27:00,CREDIT,UPI,89588.16,GROCERY,ANDROID 6,192.168.35.121,1
T0000888,A00025,2025-12-03T17:39:00,CREDIT,ATM,27503.62,TRAVEL,ANDROID 14,192.168.160.127,0
T0000889,A00157,2025-12-01T12:12:00,CREDIT,ATM,69660.87,HEALTH,ANDROID 7,192.168.191.241,0
T0000890,A00159,2025-12-01T16:00:00,DEBIT,NETBANKING,4831.03,GROCERY,ANDROID 11,192.168.223.58,0
T0000891,A00044,2025-12-01T15:00:00,DEBIT,ATM,81623.95,GROCERY,iOS 12,192.168.132.227,0
T0000892,A00012,2025-12-01T16:33:00,DEBIT,ATM,7550.47,TRAVEL,iOS 15,192.168.138.179,0
T0000893,A00044,2025-12-01T18:24:00,CREDIT,UPI,12672.56,E-COM,iOS 15,192.168.228.172,0
T0000894,A00032,2025-12-02T20:37:00,DEBIT,BRANCH,66143.83,RENT,ANDROID 13,192.168.115.24,0
T0000895,A00068,2025-12-03T13:18:00,CREDIT,UPI,35333.32,UTILITIES,iOS 17,192.168.105.178,0
T0000896,A00020,2025-12-01T14:07:00,CREDIT,UPI,21286.92,UTILITIES,ANDROID 12,192.168.96.125,0
T0000897,A00027,2025-12-02T08:14:00,DEBIT,ATM,76060.77,RENT,iOS 17,192.168.78.218,0
T0000898,A00130,2025-12-01T16:12:00,DEBIT,NETBANKING,91673.89,DINING,iOS 16,192.168.103.200,1
T0000899,A00103,2025-12-01T21:49:00,DEBIT,ATM,42338.24,RENT,iOS 16,192.168.52.38,0
T0000900,A00119,2025-12-03T20:48:00,DEBIT,UPI,24094.22,HEALTH,ANDROID 6,192.168.243.170,0
T0000901,A00136,2025-12-02T15:54:00,CREDIT,ATM,11876.7,FUEL,ANDROID 9,192.168.77.102,0
T0000902,A00129,2025-12-02T14:24:00,CREDIT,UPI,44161.99,TRAVEL,ANDROID 12,192.168.216.50,0
T0000903,A00076,2025-12-01T21:55:00,CREDIT,NETBANKING,59425.21,HEALTH,ANDROID 7,192.168.25.166,0
T0000904,A00064,2025-12-01T16:34:00,DEBIT,UPI,5361.12,GROCERY,ANDROID 9,192.168.33.137,0
T0000905,A00026,2025-12-02T03:48:00,DEBIT,BRANCH,39221.21,FUEL,ANDROID 10,192.168.253.53,0
T0000906,A00044,2025-12-03T14:38:00,DEBIT,ATM,63708.08,RENT,iOS 12,192.168.94.129,0
T0000907,A00180,2025-12-03T03:28:00,CREDIT,ATM,85263.77,UTILITIES,ANDROID 7,192.168.85.48,0
T0000908,A00086,2025-12-02T16:04:00,DEBIT,UPI,66619.84,DINING,ANDROID 8,192.168.135.226,0
T0000909,A00020,2025-12-01T20:39:00,DEBIT,ATM,96955.68,GROCERY,ANDROID 9,192.168.241.29,0
T0000910,A00012,2025-12-03T16:54:00,DEBIT,ATM,83544.14,E-COM,iOS 12,192.168.51.78,0
T0000911,A00189,2025-12-02T07:54:00,CREDIT,BRANCH,73494.76,RENT,iOS 14,192.168.186.118,0
T0000912,A00004,2025-12-03T17:30:00,CREDIT,ATM,71030.21,HEALTH,ANDROID 14,192.168.10.38,0
T0000913,A00106,2025-12-03T19:27:00,DEBIT,NETBANKING,35751.58,GROCERY,ANDROID 12,192.168.184.53,0
T0000914,A00191,2025-12-01T15:05:00,DEBIT,BRANCH,63891.44,RENT,iOS 17,192.168.230.253,0
T0000915,A00135,2025-12-01T20:56:00,CREDIT,ATM,88805.09,DINING,ANDROID 10,192.168.158.49,0
T0000916,A00011,2025-12-03T00:33:00,CREDIT,UPI,43374.29,HEALTH,ANDROID 11,192.168.147.29,0
T0000917,A00003,2025-12-02T19:03:00,DEBIT,BRANCH,68108.26,RENT,iOS 17,192.168.83.78,0
T0000918,A00125,2025-12-02T04:40:00,DEBIT,ATM,1608.46,GROCERY,ANDROID 7,192.168.27.126,0
T0000919,A00079,2025-12-01T09:20:00,CREDIT,ATM,66042.32,GROCERY,ANDROID 8,192.168.179.225,0
T0000920,A00073,2025-12-03T14:36:00,DEBIT,UPI,71334.05,E-COM,iOS 13,192.168.221.150,0
T0000921,A00021,2025-12-02T04:51:00,DEBIT,UPI,47344.12,TRAVEL,ANDROID 12,192.168.216.103,0
T0000922,A00026,2025-12-02T02:50:00,CREDIT,ATM,17371.53,DINING,iOS 14,192.168.71.175,0
T0000923,A00197,2025-12-01T22:37:00,CREDIT,NETBANKING,41660.41,UTILITIES,ANDROID 7,192.168.152.146,0
T0000924,A00161,2025-12-02T16:28:00,DEBIT,BRANCH,78251.45,DINING,ANDROID 14,192.168.226.178,0
T0000925,A00081,2025-12-02T19:23:00,CREDIT,BRANCH,35451.68,HEALTH,ANDROID 12,192.168.236.8,0
T0000926,A00144,2025-12-01T10:48:00,CREDIT,UPI,75597.85,RENT,iOS 16,192.168.191.33,0
T0000927,A00159,2025-12-02T22:05:00,CREDIT,UPI,75545.75,DINING,ANDROID 6,192.168.236.207,0
T0000928,A00196,2025-12-03T20:43:00,CREDIT,UPI,8511.68,RENT,iOS 17,192.168.54.86,0
T0000929,A00153,2025-12-01T15:38:00,CREDIT,BRANCH,69074.76,GROCERY,ANDROID 14,192.168.27.180,0
T0000930,A00053,2025-12-02T20:14:00,DEBIT,BRANCH,13683.45,E-COM,ANDROID 10,192.168.3.207,0
T0000931,A00125,2025-12-03T03:34:00,DEBIT,UPI,6760.85,E-COM,iOS 12,192.168.49.64,0
T0000932,A00053,2025-12-01T16:04:00,CREDIT,UPI,83281.01,HEALTH,ANDROID 7,192.168.153.104,1
T0000933,A00124,2025-12-01T21:33:00,DEBIT,ATM,82177.56,HEALTH,iOS 16,192.168.63.111,0
T0000934,A00038,2025-12-03T04:25:00,DEBIT,NETBANKING,14211.53,UTILITIES,ANDROID 14,192.168.102.122,0
T0000935,A00123,2025-12-02T04:47:00,CREDIT,UPI,95911.19,HEALTH,ANDROID 10,192.168.200.99,1
T0000936,A00179,2025-12-03T15:36:00,DEBIT,BRANCH,41718.8,DINING,ANDROID 10,192.168.234.31,0
T0000937,A00145,2025-12-02T11:35:00,DEBIT,ATM,3456.65,HEALTH,ANDROID 11,192.168.71.120,0
T0000938,A00186,2025-12-02T16:17:00,CREDIT,UPI,98176.28,TRAVEL,ANDROID 14,192.168.107.90,1
T0000939,A00181,2025-12-02T20:50:00,CREDIT,UPI,17490.96,E-COM,ANDROID 11,192.168.235.184,0
T0000940,A00036,2025-12-02T04:00:00,CREDIT,BRANCH,6867.6,HEALTH,ANDROID 13,192.168.92.148,0
T0000941,A00182,2025-12-02T19:36:00,CREDIT,NETBANKING,69791.98,TRAVEL,ANDROID 12,192.168.34.12,0
T0000942,A00008,2025-12-03T19:09:00,DEBIT,NETBANKING,9699.22,FUEL,ANDROID 13,192.168.165.195,0
T0000943,A00060,2025-12-03T13:41:00,DEBIT,UPI,89984.44,E-COM,iOS 15,192.168.215.237,1
T0000944,A00017,2025-12-01T13:13:00,CREDIT,UPI,3789.96,FUEL,ANDROID 11,192.168.15.237,0
T0000945,A00045,2025-12-02T06:55:00,DEBIT,BRANCH,37794.01,UTILITIES,ANDROID 13,192.168.224.174,0
T0000946,A00074,2025-12-02T00:23:00,DEBIT,NETBANKING,43434.6,UTILITIES,ANDROID 6,192.168.49.53,0
T0000947,A00009,2025-12-03T16:17:00,DEBIT,UPI,35988.12,DINING,ANDROID 7,192.168.174.48,0
T0000948,A00175,2025-12-03T10:49:00,CREDIT,NETBANKING,83248.67,HEALTH,ANDROID 11,192.168.70.206,1
T0000949,A00018,2025-12-02T14:57:00,CREDIT,BRANCH,87403.99,FUEL,ANDROID 14,192.168.152.26,0
T0000950,A00031,2025-12-02T19:02:00,DEBIT,UPI,60168.88,TRAVEL,ANDROID 10,192.168.128.100,0
T0000951,A00181,2025-12-02T09:25:00,DEBIT,NETBANKING,96813.08,FUEL,ANDROID 9,192.168.159.103,1
T0000952,A00159,2025-12-01T12:52:00,DEBIT,BRANCH,93695.84,RENT,iOS 12,192.168.173.108,0
T0000953,A00067,2025-12-01T22:41:00,CREDIT,UPI,13971.9,TRAVEL,iOS 17,192.168.31.61,0
T0000954,A00127,2025-12-01T13:58:00,DEBIT,ATM,98106.55,DINING,ANDROID 7,192.168.245.243,0
T0000955,A00034,2025-12-02T03:28:00,DEBIT,UPI,3608.23,UTILITIES,iOS 15,192.168.244.78,0
T0000956,A00059,2025-12-01T10:27:00,DEBIT,UPI,77372.64,UTILITIES,ANDROID 12,192.168.9.142,0
